index,pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtoday,ratetotal
3728,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-10,10,0,0.0,10,0,22.31
3729,62,Nunavut,Nunavut,2020-11-10,2,0,0.0,2,0,5.16
3730,99,Repatriated travellers,Voyageurs rapatriés,2020-11-10,13,0,0.0,13,0,
3731,1,Canada,Canada,2020-11-10,273037,0,10632.0,273037,4302,726.37
3732,59,British Columbia,Colombie-Britannique,2020-11-11,19774,0,284.0,19774,535,389.92
3733,48,Alberta,Alberta,2020-11-11,35545,0,383.0,35545,672,813.14
3734,47,Saskatchewan,Saskatchewan,2020-11-11,4326,0,29.0,4326,112,368.34
3735,46,Manitoba,Manitoba,2020-11-11,9308,0,123.0,9308,430,679.68
3736,35,Ontario,Ontario,2020-11-11,88209,0,3275.0,88209,1426,605.56
3737,24,Quebec,Québec,2020-11-11,118529,0,6515.0,118529,1378,1396.93
3738,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-11,298,0,4.0,298,1,57.14
3739,13,New Brunswick,Nouveau-Brunswick,2020-11-11,355,0,6.0,355,0,45.7
3740,12,Nova Scotia,Nouvelle-Écosse,2020-11-11,1134,0,65.0,1134,2,116.74
3741,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-11,68,0,0.0,68,1,43.33
3742,60,Yukon,Yukon,2020-11-11,23,0,1.0,23,0,56.3
3743,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-11,11,0,0.0,11,1,24.54
3744,62,Nunavut,Nunavut,2020-11-11,3,0,0.0,3,1,7.74
3745,99,Repatriated travellers,Voyageurs rapatriés,2020-11-11,13,0,0.0,13,0,
3746,1,Canada,Canada,2020-11-11,277596,0,10685.0,277596,4559,738.5
3747,59,British Columbia,Colombie-Britannique,2020-11-12,20368,0,288.0,20368,594,401.63
3748,48,Alberta,Alberta,2020-11-12,36405,0,393.0,36405,860,832.82
3749,47,Saskatchewan,Saskatchewan,2020-11-12,4437,0,29.0,4437,111,377.79
3750,46,Manitoba,Manitoba,2020-11-12,9782,0,132.0,9782,474,714.29
3751,35,Ontario,Ontario,2020-11-12,89784,0,3293.0,89784,1575,616.37
3752,24,Quebec,Québec,2020-11-12,119894,0,6557.0,119894,1365,1413.02
3753,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-12,298,0,4.0,298,0,57.14
3754,13,New Brunswick,Nouveau-Brunswick,2020-11-12,356,0,6.0,356,1,45.83
3755,12,Nova Scotia,Nouvelle-Écosse,2020-11-12,1134,0,65.0,1134,0,116.74
3756,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-12,68,0,0.0,68,0,43.33
3757,60,Yukon,Yukon,2020-11-12,24,0,1.0,24,1,58.75
3758,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-12,11,0,0.0,11,0,24.54
3759,62,Nunavut,Nunavut,2020-11-12,3,0,0.0,3,0,7.74
3760,99,Repatriated travellers,Voyageurs rapatriés,2020-11-12,13,0,0.0,13,0,
3761,1,Canada,Canada,2020-11-12,282577,0,10768.0,282577,4981,751.75
3762,59,British Columbia,Colombie-Britannique,2020-11-13,20985,0,290.0,20985,617,413.8
3763,48,Alberta,Alberta,2020-11-13,37312,0,398.0,37312,907,853.56
3764,47,Saskatchewan,Saskatchewan,2020-11-13,4513,0,29.0,4513,76,384.26
3765,46,Manitoba,Manitoba,2020-11-13,10216,0,137.0,10216,434,745.98
3766,35,Ontario,Ontario,2020-11-13,91180,0,3312.0,91180,1396,625.95
3767,24,Quebec,Québec,2020-11-13,121195,0,6586.0,121195,1301,1428.35
3768,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-13,299,0,4.0,299,1,57.33
3769,13,New Brunswick,Nouveau-Brunswick,2020-11-13,358,0,6.0,358,2,46.08
3770,12,Nova Scotia,Nouvelle-Écosse,2020-11-13,1136,0,65.0,1136,2,116.95
3771,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-13,68,0,0.0,68,0,43.33
3772,60,Yukon,Yukon,2020-11-13,24,0,1.0,24,0,58.75
3773,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-13,15,0,0.0,15,4,33.46
3774,62,Nunavut,Nunavut,2020-11-13,4,0,0.0,4,1,10.31
3775,99,Repatriated travellers,Voyageurs rapatriés,2020-11-13,13,0,0.0,13,0,
3776,1,Canada,Canada,2020-11-13,287318,0,10828.0,287318,4741,764.36
3777,59,British Columbia,Colombie-Britannique,2020-11-14,21639,0,290.0,21639,654,426.69
3778,48,Alberta,Alberta,2020-11-14,38338,0,401.0,38338,1026,877.04
3779,47,Saskatchewan,Saskatchewan,2020-11-14,4820,0,29.0,4820,307,410.4
3780,46,Manitoba,Manitoba,2020-11-14,10453,0,152.0,10453,237,763.29
3781,35,Ontario,Ontario,2020-11-14,92761,0,3332.0,92761,1581,636.81
3782,24,Quebec,Québec,2020-11-14,122643,0,6611.0,122643,1448,1445.42
3783,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-14,301,0,4.0,301,2,57.71
3784,13,New Brunswick,Nouveau-Brunswick,2020-11-14,364,0,6.0,364,6,46.86
3785,12,Nova Scotia,Nouvelle-Écosse,2020-11-14,1142,0,65.0,1142,6,117.56
3786,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-14,68,0,0.0,68,0,43.33
3787,60,Yukon,Yukon,2020-11-14,24,0,1.0,24,0,58.75
3788,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-14,15,0,0.0,15,0,33.46
3789,62,Nunavut,Nunavut,2020-11-14,4,0,0.0,4,0,10.31
3790,99,Repatriated travellers,Voyageurs rapatriés,2020-11-14,13,0,0.0,13,0,
3791,1,Canada,Canada,2020-11-14,292585,0,10891.0,292585,5267,778.37
3792,59,British Columbia,Colombie-Britannique,2020-11-15,22298,0,290.0,22298,659,439.69
3793,48,Alberta,Alberta,2020-11-15,39329,0,407.0,39329,991,899.71
3794,47,Saskatchewan,Saskatchewan,2020-11-15,5001,0,31.0,5001,181,425.81
3795,46,Manitoba,Manitoba,2020-11-15,10947,0,162.0,10947,494,799.36
3796,35,Ontario,Ontario,2020-11-15,94009,0,3361.0,94009,1248,645.38
3797,24,Quebec,Québec,2020-11-15,123854,0,6626.0,123854,1211,1459.69
3798,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-15,303,0,4.0,303,2,58.1
3799,13,New Brunswick,Nouveau-Brunswick,2020-11-15,367,0,6.0,367,3,47.24
3800,12,Nova Scotia,Nouvelle-Écosse,2020-11-15,1144,0,65.0,1144,2,117.77
3801,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-15,68,0,0.0,68,0,43.33
3802,60,Yukon,Yukon,2020-11-15,24,0,1.0,24,0,58.75
3803,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-15,15,0,0.0,15,0,33.46
3804,62,Nunavut,Nunavut,2020-11-15,18,0,0.0,18,14,46.42
3805,99,Repatriated travellers,Voyageurs rapatriés,2020-11-15,13,0,0.0,13,0,
3806,1,Canada,Canada,2020-11-15,297390,0,10953.0,297390,4805,791.16
3807,59,British Columbia,Colombie-Britannique,2020-11-16,22944,0,299.0,22944,646,452.43
3808,48,Alberta,Alberta,2020-11-16,40189,0,427.0,40189,860,919.38
3809,47,Saskatchewan,Saskatchewan,2020-11-16,5182,0,31.0,5182,181,441.22
3810,46,Manitoba,Manitoba,2020-11-16,11339,0,172.0,11339,392,827.99
3811,35,Ontario,Ontario,2020-11-16,95496,0,3371.0,95496,1487,655.58
3812,24,Quebec,Québec,2020-11-16,125072,0,6651.0,125072,1218,1474.04
3813,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-16,303,0,4.0,303,0,58.1
3814,13,New Brunswick,Nouveau-Brunswick,2020-11-16,375,0,6.0,375,8,48.27
3815,12,Nova Scotia,Nouvelle-Écosse,2020-11-16,1146,0,65.0,1146,2,117.97
3816,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-16,68,0,0.0,68,0,43.33
3817,60,Yukon,Yukon,2020-11-16,24,0,1.0,24,0,58.75
3818,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-16,15,0,0.0,15,0,33.46
3819,62,Nunavut,Nunavut,2020-11-16,26,0,0.0,26,8,67.04
3820,99,Repatriated travellers,Voyageurs rapatriés,2020-11-16,13,0,0.0,13,0,
3821,1,Canada,Canada,2020-11-16,302192,0,11027.0,302192,4802,803.93
3822,59,British Columbia,Colombie-Britannique,2020-11-17,23661,0,310.0,23661,717,466.56
3823,48,Alberta,Alberta,2020-11-17,40962,0,432.0,40962,773,937.06
3824,47,Saskatchewan,Saskatchewan,2020-11-17,5422,0,31.0,5422,240,461.66
3825,46,Manitoba,Manitoba,2020-11-17,11608,0,179.0,11608,269,847.63
3826,35,Ontario,Ontario,2020-11-17,96745,0,3383.0,96745,1249,664.16
3827,24,Quebec,Québec,2020-11-17,126054,0,6675.0,126054,982,1485.62
3828,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-17,305,0,4.0,305,2,58.48
3829,13,New Brunswick,Nouveau-Brunswick,2020-11-17,379,0,6.0,379,4,48.79
3830,12,Nova Scotia,Nouvelle-Écosse,2020-11-17,1151,0,65.0,1151,5,118.49
3831,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-17,68,0,0.0,68,0,43.33
3832,60,Yukon,Yukon,2020-11-17,25,0,1.0,25,1,61.19
3833,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-17,15,0,0.0,15,0,33.46
3834,62,Nunavut,Nunavut,2020-11-17,60,0,0.0,60,34,154.72
3835,99,Repatriated travellers,Voyageurs rapatriés,2020-11-17,13,0,0.0,13,0,
3836,1,Canada,Canada,2020-11-17,306468,0,11086.0,306468,4276,815.31
3837,59,British Columbia,Colombie-Britannique,2020-11-18,24422,0,320.0,24422,761,481.57
3838,48,Alberta,Alberta,2020-11-18,41692,0,443.0,41692,730,953.76
3839,47,Saskatchewan,Saskatchewan,2020-11-18,5553,0,32.0,5553,131,472.81
3840,46,Manitoba,Manitoba,2020-11-18,12007,0,190.0,12007,399,876.77
3841,35,Ontario,Ontario,2020-11-18,98162,0,3415.0,98162,1417,673.89
3842,24,Quebec,Québec,2020-11-18,127233,0,6710.0,127233,1179,1499.51
3843,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-18,307,0,4.0,307,2,58.86
3844,13,New Brunswick,Nouveau-Brunswick,2020-11-18,388,0,6.0,388,9,49.95
3845,12,Nova Scotia,Nouvelle-Écosse,2020-11-18,1154,0,65.0,1154,3,118.8
3846,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-18,68,0,0.0,68,0,43.33
3847,60,Yukon,Yukon,2020-11-18,25,0,1.0,25,0,61.19
3848,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-18,15,0,0.0,15,0,33.46
3849,62,Nunavut,Nunavut,2020-11-18,70,0,0.0,70,10,180.51
3850,99,Repatriated travellers,Voyageurs rapatriés,2020-11-18,13,0,0.0,13,0,
3851,1,Canada,Canada,2020-11-18,311109,0,11186.0,311109,4641,827.65
3852,59,British Columbia,Colombie-Britannique,2020-11-19,24958,0,321.0,24958,536,492.14
3853,48,Alberta,Alberta,2020-11-19,42797,0,451.0,42797,1105,979.04
3854,47,Saskatchewan,Saskatchewan,2020-11-19,5651,0,32.0,5651,98,481.16
3855,46,Manitoba,Manitoba,2020-11-19,12482,0,198.0,12482,475,911.45
3856,35,Ontario,Ontario,2020-11-19,99372,0,3443.0,99372,1210,682.19
3857,24,Quebec,Québec,2020-11-19,128440,0,6744.0,128440,1207,1513.74
3858,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-19,308,0,4.0,308,1,59.06
3859,13,New Brunswick,Nouveau-Brunswick,2020-11-19,392,0,6.0,392,4,50.46
3860,12,Nova Scotia,Nouvelle-Écosse,2020-11-19,1155,0,65.0,1155,1,118.9
3861,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-19,68,0,0.0,68,0,43.33
3862,60,Yukon,Yukon,2020-11-19,26,0,1.0,26,1,63.64
3863,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-19,15,0,0.0,15,0,33.46
3864,62,Nunavut,Nunavut,2020-11-19,74,0,0.0,74,4,190.82
3865,99,Repatriated travellers,Voyageurs rapatriés,2020-11-19,13,0,0.0,13,0,
3866,1,Canada,Canada,2020-11-19,315751,0,11265.0,315751,4642,840.0
3867,59,British Columbia,Colombie-Britannique,2020-11-20,25474,0,331.0,25474,516,502.31
3868,48,Alberta,Alberta,2020-11-20,43952,0,462.0,43952,1155,1005.46
3869,47,Saskatchewan,Saskatchewan,2020-11-20,5804,0,33.0,5804,153,494.18
3870,46,Manitoba,Manitoba,2020-11-20,12919,0,207.0,12919,437,943.36
3871,35,Ontario,Ontario,2020-11-20,100790,0,3451.0,100790,1418,691.93
3872,24,Quebec,Québec,2020-11-20,129699,0,6774.0,129699,1259,1528.57
3873,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-20,311,0,4.0,311,3,59.63
3874,13,New Brunswick,Nouveau-Brunswick,2020-11-20,401,0,6.0,401,9,51.62
3875,12,Nova Scotia,Nouvelle-Écosse,2020-11-20,1160,0,65.0,1160,5,119.42
3876,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-20,68,0,0.0,68,0,43.33
3877,60,Yukon,Yukon,2020-11-20,29,0,1.0,29,3,70.98
3878,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-20,15,0,0.0,15,0,33.46
3879,62,Nunavut,Nunavut,2020-11-20,84,0,0.0,84,10,216.61
3880,99,Repatriated travellers,Voyageurs rapatriés,2020-11-20,13,0,0.0,13,0,
3881,1,Canada,Canada,2020-11-20,320719,0,11334.0,320719,4968,853.22
3882,59,British Columbia,Colombie-Britannique,2020-11-21,26187,0,331.0,26187,713,516.37
3883,48,Alberta,Alberta,2020-11-21,45288,0,471.0,45288,1336,1036.03
3884,47,Saskatchewan,Saskatchewan,2020-11-21,6237,0,33.0,6237,433,531.05
3885,46,Manitoba,Manitoba,2020-11-21,13304,0,217.0,13304,385,971.47
3886,35,Ontario,Ontario,2020-11-21,102378,0,3472.0,102378,1588,702.83
3887,24,Quebec,Québec,2020-11-21,130888,0,6806.0,130888,1189,1542.59
3888,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-21,316,0,4.0,316,5,60.59
3889,13,New Brunswick,Nouveau-Brunswick,2020-11-21,424,0,6.0,424,23,54.58
3890,12,Nova Scotia,Nouvelle-Écosse,2020-11-21,1168,0,65.0,1168,8,120.24
3891,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-21,68,0,0.0,68,0,43.33
3892,60,Yukon,Yukon,2020-11-21,29,0,1.0,29,0,70.98
3893,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-21,15,0,0.0,15,0,33.46
3894,62,Nunavut,Nunavut,2020-11-21,109,0,0.0,109,25,281.07
3895,99,Repatriated travellers,Voyageurs rapatriés,2020-11-21,13,0,0.0,13,0,
3896,1,Canada,Canada,2020-11-21,326424,0,11406.0,326424,5705,868.4
3897,59,British Columbia,Colombie-Britannique,2020-11-22,26813,0,331.0,26813,626,528.72
3898,48,Alberta,Alberta,2020-11-22,46872,0,471.0,46872,1584,1072.26
3899,47,Saskatchewan,Saskatchewan,2020-11-22,6473,0,33.0,6473,236,551.15
3900,46,Manitoba,Manitoba,2020-11-22,13544,0,229.0,13544,240,989.0
3901,35,Ontario,Ontario,2020-11-22,103912,0,3486.0,103912,1534,713.36
3902,24,Quebec,Québec,2020-11-22,132042,0,6829.0,132042,1154,1556.19
3903,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-22,319,0,4.0,319,3,61.16
3904,13,New Brunswick,Nouveau-Brunswick,2020-11-22,430,0,6.0,430,6,55.35
3905,12,Nova Scotia,Nouvelle-Écosse,2020-11-22,1179,0,65.0,1179,11,121.37
3906,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-22,68,0,0.0,68,0,43.33
3907,60,Yukon,Yukon,2020-11-22,32,0,1.0,32,3,78.33
3908,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-22,15,0,0.0,15,0,33.46
3909,62,Nunavut,Nunavut,2020-11-22,130,0,0.0,130,21,335.22
3910,99,Repatriated travellers,Voyageurs rapatriés,2020-11-22,13,0,0.0,13,0,
3911,1,Canada,Canada,2020-11-22,331842,0,11455.0,331842,5418,882.81
3912,59,British Columbia,Colombie-Britannique,2020-11-23,27407,0,348.0,27407,594,540.43
3913,48,Alberta,Alberta,2020-11-23,48421,0,476.0,48421,1549,1107.7
3914,47,Saskatchewan,Saskatchewan,2020-11-23,6708,0,37.0,6708,235,571.16
3915,46,Manitoba,Manitoba,2020-11-23,14087,0,236.0,14087,543,1028.65
3916,35,Ontario,Ontario,2020-11-23,105501,0,3505.0,105501,1589,724.27
3917,24,Quebec,Québec,2020-11-23,133206,0,6842.0,133206,1164,1569.91
3918,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-23,321,0,4.0,321,2,61.55
3919,13,New Brunswick,Nouveau-Brunswick,2020-11-23,445,0,7.0,445,15,57.28
3920,12,Nova Scotia,Nouvelle-Écosse,2020-11-23,1190,0,65.0,1190,11,122.5
3921,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-23,69,0,0.0,69,1,43.96
3922,60,Yukon,Yukon,2020-11-23,38,0,1.0,38,6,93.01
3923,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-23,15,0,0.0,15,0,33.46
3924,62,Nunavut,Nunavut,2020-11-23,134,0,0.0,134,4,345.54
3925,99,Repatriated travellers,Voyageurs rapatriés,2020-11-23,13,0,0.0,13,0,
3926,1,Canada,Canada,2020-11-23,337555,0,11521.0,337555,5713,898.01
3927,59,British Columbia,Colombie-Britannique,2020-11-24,28348,0,358.0,28348,941,558.98
3928,48,Alberta,Alberta,2020-11-24,49536,0,492.0,49536,1115,1133.21
3929,47,Saskatchewan,Saskatchewan,2020-11-24,6883,0,37.0,6883,175,586.06
3930,46,Manitoba,Manitoba,2020-11-24,14558,0,248.0,14558,471,1063.04
3931,35,Ontario,Ontario,2020-11-24,106510,0,3519.0,106510,1009,731.2
3932,24,Quebec,Québec,2020-11-24,134330,0,6887.0,134330,1124,1583.15
3933,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-24,323,0,4.0,323,2,61.93
3934,13,New Brunswick,Nouveau-Brunswick,2020-11-24,450,0,7.0,450,5,57.93
3935,12,Nova Scotia,Nouvelle-Écosse,2020-11-24,1227,0,65.0,1227,37,126.31
3936,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-24,69,0,0.0,69,0,43.96
3937,60,Yukon,Yukon,2020-11-24,38,0,1.0,38,0,93.01
3938,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-24,15,0,0.0,15,0,33.46
3939,62,Nunavut,Nunavut,2020-11-24,144,0,0.0,144,10,371.33
3940,99,Repatriated travellers,Voyageurs rapatriés,2020-11-24,13,0,0.0,13,0,
3941,1,Canada,Canada,2020-11-24,342444,0,11618.0,342444,4889,911.02
3942,59,British Columbia,Colombie-Britannique,2020-11-25,29086,0,371.0,29086,738,573.54
3943,48,Alberta,Alberta,2020-11-25,50801,0,500.0,50801,1265,1162.14
3944,47,Saskatchewan,Saskatchewan,2020-11-25,7047,0,37.0,7047,164,600.02
3945,46,Manitoba,Manitoba,2020-11-25,14907,0,256.0,14907,349,1088.53
3946,35,Ontario,Ontario,2020-11-25,107883,0,3554.0,107883,1373,740.62
3947,24,Quebec,Québec,2020-11-25,135430,0,6915.0,135430,1100,1596.12
3948,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-25,324,0,4.0,324,1,62.12
3949,13,New Brunswick,Nouveau-Brunswick,2020-11-25,453,0,7.0,453,3,58.31
3950,12,Nova Scotia,Nouvelle-Écosse,2020-11-25,1243,0,65.0,1243,16,127.96
3951,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-25,70,0,0.0,70,1,44.6
3952,60,Yukon,Yukon,2020-11-25,39,0,1.0,39,1,95.46
3953,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-25,15,0,0.0,15,0,33.46
3954,62,Nunavut,Nunavut,2020-11-25,155,0,0.0,155,11,399.69
3955,99,Repatriated travellers,Voyageurs rapatriés,2020-11-25,13,0,0.0,13,0,
3956,1,Canada,Canada,2020-11-25,347466,0,11710.0,347466,5022,924.38
3957,59,British Columbia,Colombie-Britannique,2020-11-26,29973,0,384.0,29973,887,591.03
3958,48,Alberta,Alberta,2020-11-26,51878,0,510.0,51878,1077,1186.78
3959,47,Saskatchewan,Saskatchewan,2020-11-26,7362,0,40.0,7362,315,626.84
3960,46,Manitoba,Manitoba,2020-11-26,15288,0,266.0,15288,381,1116.35
3961,35,Ontario,Ontario,2020-11-26,109361,0,3575.0,109361,1478,750.77
3962,24,Quebec,Québec,2020-11-26,136894,0,6947.0,136894,1464,1613.37
3963,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-26,327,0,4.0,327,3,62.7
3964,13,New Brunswick,Nouveau-Brunswick,2020-11-26,465,0,7.0,465,12,59.86
3965,12,Nova Scotia,Nouvelle-Écosse,2020-11-26,1257,0,65.0,1257,14,129.4
3966,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-26,70,0,0.0,70,0,44.6
3967,60,Yukon,Yukon,2020-11-26,39,0,1.0,39,0,95.46
3968,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-26,15,0,0.0,15,0,33.46
3969,62,Nunavut,Nunavut,2020-11-26,155,0,0.0,155,0,399.69
3970,99,Repatriated travellers,Voyageurs rapatriés,2020-11-26,13,0,0.0,13,0,
3971,1,Canada,Canada,2020-11-26,353097,0,11799.0,353097,5631,939.36
3972,59,British Columbia,Colombie-Britannique,2020-11-27,30884,0,395.0,30884,911,608.99
3973,48,Alberta,Alberta,2020-11-27,53105,0,519.0,53105,1227,1214.85
3974,47,Saskatchewan,Saskatchewan,2020-11-27,7691,0,44.0,7691,329,654.85
3975,46,Manitoba,Manitoba,2020-11-27,15632,0,280.0,15632,344,1141.47
3976,35,Ontario,Ontario,2020-11-27,111216,0,3595.0,111216,1855,763.5
3977,24,Quebec,Québec,2020-11-27,138163,0,6984.0,138163,1269,1628.33
3978,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-27,331,0,4.0,331,4,63.47
3979,13,New Brunswick,Nouveau-Brunswick,2020-11-27,477,0,7.0,477,12,61.4
3980,12,Nova Scotia,Nouvelle-Écosse,2020-11-27,1266,0,65.0,1266,9,130.33
3981,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-27,70,0,0.0,70,0,44.6
3982,60,Yukon,Yukon,2020-11-27,42,0,1.0,42,3,102.81
3983,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-27,15,0,0.0,15,0,33.46
3984,62,Nunavut,Nunavut,2020-11-27,159,0,0.0,159,4,410.01
3985,99,Repatriated travellers,Voyageurs rapatriés,2020-11-27,13,0,0.0,13,0,
3986,1,Canada,Canada,2020-11-27,359064,0,11894.0,359064,5967,955.23
3987,59,British Columbia,Colombie-Britannique,2020-11-28,31634,0,410.0,31634,750,623.78
3988,48,Alberta,Alberta,2020-11-28,54836,0,524.0,54836,1731,1254.45
3989,47,Saskatchewan,Saskatchewan,2020-11-28,7888,0,45.0,7888,197,671.63
3990,46,Manitoba,Manitoba,2020-11-28,16118,0,290.0,16118,486,1176.96
3991,35,Ontario,Ontario,2020-11-28,113038,0,3624.0,113038,1822,776.01
3992,24,Quebec,Québec,2020-11-28,139643,0,7021.0,139643,1480,1645.77
3993,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-28,333,0,4.0,333,2,63.85
3994,13,New Brunswick,Nouveau-Brunswick,2020-11-28,481,0,7.0,481,4,61.92
3995,12,Nova Scotia,Nouvelle-Écosse,2020-11-28,1280,0,65.0,1280,14,131.77
3996,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-28,72,0,0.0,72,2,45.88
3997,60,Yukon,Yukon,2020-11-28,45,0,1.0,45,3,110.15
3998,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-28,15,0,0.0,15,0,33.46
3999,62,Nunavut,Nunavut,2020-11-28,164,0,0.0,164,5,422.9
4000,99,Repatriated travellers,Voyageurs rapatriés,2020-11-28,13,0,0.0,13,0,
4001,1,Canada,Canada,2020-11-28,365560,0,11991.0,365560,6496,972.51
4002,59,British Columbia,Colombie-Britannique,2020-11-29,32642,0,427.0,32642,1008,643.66
4003,48,Alberta,Alberta,2020-11-29,56444,0,533.0,56444,1608,1291.24
4004,47,Saskatchewan,Saskatchewan,2020-11-29,8239,0,45.0,8239,351,701.51
4005,46,Manitoba,Manitoba,2020-11-29,16483,0,301.0,16483,365,1203.61
4006,35,Ontario,Ontario,2020-11-29,114746,0,3648.0,114746,1708,787.74
4007,24,Quebec,Québec,2020-11-29,141038,0,7033.0,141038,1395,1662.21
4008,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-29,337,0,4.0,337,4,64.62
4009,13,New Brunswick,Nouveau-Brunswick,2020-11-29,495,0,7.0,495,14,63.72
4010,12,Nova Scotia,Nouvelle-Écosse,2020-11-29,1290,0,65.0,1290,10,132.8
4011,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-29,72,0,0.0,72,0,45.88
4012,60,Yukon,Yukon,2020-11-29,45,0,1.0,45,0,110.15
4013,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-29,15,0,0.0,15,0,33.46
4014,62,Nunavut,Nunavut,2020-11-29,177,0,0.0,177,13,456.42
4015,99,Repatriated travellers,Voyageurs rapatriés,2020-11-29,13,0,0.0,13,0,
4016,1,Canada,Canada,2020-11-29,372036,0,12064.0,372036,6476,989.74
4017,59,British Columbia,Colombie-Britannique,2020-11-30,33238,0,441.0,33238,596,655.41
4018,48,Alberta,Alberta,2020-11-30,58177,0,541.0,58177,1733,1330.88
4019,47,Saskatchewan,Saskatchewan,2020-11-30,8564,0,47.0,8564,325,729.18
4020,46,Manitoba,Manitoba,2020-11-30,16825,0,312.0,16825,342,1228.58
4021,35,Ontario,Ontario,2020-11-30,116492,0,3656.0,116492,1746,799.72
4022,24,Quebec,Québec,2020-11-30,142371,0,7056.0,142371,1333,1677.92
4023,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-30,338,0,4.0,338,1,64.81
4024,13,New Brunswick,Nouveau-Brunswick,2020-11-30,501,0,7.0,501,6,64.49
4025,12,Nova Scotia,Nouvelle-Écosse,2020-11-30,1305,0,65.0,1305,15,134.34
4026,11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-30,72,0,0.0,72,0,45.88
4027,60,Yukon,Yukon,2020-11-30,47,0,1.0,47,2,115.04
4028,61,Northwest Territories,Territoires du Nord-Ouest,2020-11-30,15,0,0.0,15,0,33.46
4029,62,Nunavut,Nunavut,2020-11-30,181,0,0.0,181,4,466.74
4030,99,Repatriated travellers,Voyageurs rapatriés,2020-11-30,13,0,0.0,13,0,
4031,1,Canada,Canada,2020-11-30,378139,0,12130.0,378139,6103,1005.98
4032,59,British Columbia,Colombie-Britannique,2020-12-01,33894,0,457.0,33894,656,668.34
4033,48,Alberta,Alberta,2020-12-01,59484,0,551.0,59484,1307,1360.78
4034,47,Saskatchewan,Saskatchewan,2020-12-01,8745,0,51.0,8745,181,744.6
4035,46,Manitoba,Manitoba,2020-12-01,17107,0,328.0,17107,282,1249.17
4036,35,Ontario,Ontario,2020-12-01,118199,0,3663.0,118199,1707,811.44
